date,amount_mxn,selected_source,selection_basis,merge_status,notebook_amount_mxn,notebook_review_status,notebook_recognition_confidence,notebook_source_page,managementpro_amount_mxn,managementpro_journal_sales_mxn,managementpro_amount_basis,managementpro_validation_status,managementpro_source_method,managementpro_source_snapshot,notes
2019-09-24,388.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,388.00,388.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-25,233.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,233.00,233.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-26,133.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,133.00,133.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-27,207.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,207.50,207.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-28,45.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,45.00,45.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-29,192.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,192.50,192.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-09-30,239.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,239.50,239.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-01,226.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,226.00,226.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-02,329.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,329.00,329.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-03,174.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,174.00,174.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-05,161.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,161.50,161.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-06,163.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,163.00,163.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-07,102.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,102.50,102.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-08,183.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,183.00,183.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-09,286.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,286.00,286.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-10,113.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,113.50,113.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-11,172.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,172.00,172.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-12,158.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,158.50,158.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-13,60.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,60.50,60.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-14,264.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,264.00,264.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-15,115.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,115.50,115.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-16,170.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,170.50,170.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-17,247.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,247.00,247.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-18,60.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,60.00,60.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-20,146.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,146.00,146.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-21,154.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,154.00,154.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-22,255.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,255.00,255.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-23,269.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,269.50,269.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-24,175.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,175.50,175.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-25,130.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,130.50,130.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-26,90.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,90.50,90.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-27,55.00,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,55.00,55.00,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-28,323.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,323.50,323.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-29,138.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,138.50,138.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-30,347.50,managementpro,managementpro_nonoverlap_gap_fill,ready_managementpro_gap_fill,,,,,347.50,347.50,gross_valid_pos_sales_excluding_cancellations,verified_mdb_journal_match,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,No notebook record exists for this date; ManagementPro is used as a gap fill. ManagementPro note: ManagementPro-recorded sales only; not confirmed complete store revenue.
