date,amount_mxn,amount_basis,mdb_gross_sales_mxn,returns_mxn,mdb_net_sales_mxn,journal_sales_mxn,notebook_sales_mxn,mdb_minus_journal_mxn,source_method,source_snapshot,validation_status,notes
2019-10-24,175.50,gross_valid_pos_sales_excluding_cancellations,175.50,0.00,175.50,175.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-25,130.50,gross_valid_pos_sales_excluding_cancellations,130.50,0.00,130.50,130.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-26,90.50,gross_valid_pos_sales_excluding_cancellations,90.50,0.00,90.50,90.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-27,55.00,gross_valid_pos_sales_excluding_cancellations,55.00,0.00,55.00,55.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-28,323.50,gross_valid_pos_sales_excluding_cancellations,323.50,0.00,323.50,323.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-29,138.50,gross_valid_pos_sales_excluding_cancellations,138.50,0.00,138.50,138.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-30,347.50,gross_valid_pos_sales_excluding_cancellations,347.50,0.00,347.50,347.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-10-31,268.50,gross_valid_pos_sales_excluding_cancellations,268.50,0.00,268.50,268.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-01,279.50,gross_valid_pos_sales_excluding_cancellations,279.50,0.00,279.50,279.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-02,158.00,gross_valid_pos_sales_excluding_cancellations,158.00,0.00,158.00,158.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-03,171.00,gross_valid_pos_sales_excluding_cancellations,171.00,0.00,171.00,171.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-04,279.00,gross_valid_pos_sales_excluding_cancellations,279.00,0.00,279.00,279.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-05,135.50,gross_valid_pos_sales_excluding_cancellations,135.50,0.00,135.50,135.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-06,119.00,gross_valid_pos_sales_excluding_cancellations,119.00,0.00,119.00,119.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-07,174.00,gross_valid_pos_sales_excluding_cancellations,174.00,0.00,174.00,174.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-08,123.00,gross_valid_pos_sales_excluding_cancellations,123.00,0.00,123.00,123.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-09,156.00,gross_valid_pos_sales_excluding_cancellations,156.00,0.00,156.00,156.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-10,97.00,gross_valid_pos_sales_excluding_cancellations,97.00,0.00,97.00,97.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-11,88.00,gross_valid_pos_sales_excluding_cancellations,88.00,0.00,88.00,88.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-12,139.00,gross_valid_pos_sales_excluding_cancellations,139.00,0.00,139.00,139.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-13,162.00,gross_valid_pos_sales_excluding_cancellations,162.00,0.00,162.00,162.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-14,119.50,gross_valid_pos_sales_excluding_cancellations,119.50,0.00,119.50,119.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-16,76.50,gross_valid_pos_sales_excluding_cancellations,76.50,0.00,76.50,76.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-17,61.00,gross_valid_pos_sales_excluding_cancellations,61.00,0.00,61.00,61.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-18,126.00,gross_valid_pos_sales_excluding_cancellations,126.00,0.00,126.00,126.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-19,128.00,gross_valid_pos_sales_excluding_cancellations,128.00,0.00,128.00,128.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-20,233.50,gross_valid_pos_sales_excluding_cancellations,233.50,0.00,233.50,233.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-21,266.00,gross_valid_pos_sales_excluding_cancellations,266.00,0.00,266.00,266.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-22,100.50,gross_valid_pos_sales_excluding_cancellations,100.50,0.00,100.50,100.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-23,181.00,gross_valid_pos_sales_excluding_cancellations,181.00,0.00,181.00,181.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-24,133.50,gross_valid_pos_sales_excluding_cancellations,133.50,0.00,133.50,133.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-25,184.50,gross_valid_pos_sales_excluding_cancellations,184.50,0.00,184.50,184.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-26,310.00,gross_valid_pos_sales_excluding_cancellations,310.00,0.00,310.00,310.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-27,141.50,gross_valid_pos_sales_excluding_cancellations,141.50,0.00,141.50,141.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-28,194.50,gross_valid_pos_sales_excluding_cancellations,194.50,0.00,194.50,194.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-29,94.00,gross_valid_pos_sales_excluding_cancellations,94.00,0.00,94.00,94.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-11-30,102.00,gross_valid_pos_sales_excluding_cancellations,102.00,0.00,102.00,102.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-01,99.50,gross_valid_pos_sales_excluding_cancellations,99.50,0.00,99.50,99.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-02,320.00,gross_valid_pos_sales_excluding_cancellations,320.00,0.00,320.00,320.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-03,257.00,gross_valid_pos_sales_excluding_cancellations,257.00,0.00,257.00,257.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-04,148.50,gross_valid_pos_sales_excluding_cancellations,148.50,0.00,148.50,148.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-05,257.50,gross_valid_pos_sales_excluding_cancellations,257.50,0.00,257.50,257.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-06,110.00,gross_valid_pos_sales_excluding_cancellations,110.00,0.00,110.00,110.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-07,115.50,gross_valid_pos_sales_excluding_cancellations,115.50,0.00,115.50,115.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-08,235.00,gross_valid_pos_sales_excluding_cancellations,235.00,0.00,235.00,235.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-09,418.50,gross_valid_pos_sales_excluding_cancellations,418.50,0.00,418.50,418.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-10,268.50,gross_valid_pos_sales_excluding_cancellations,268.50,0.00,268.50,268.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-11,295.50,gross_valid_pos_sales_excluding_cancellations,295.50,0.00,295.50,295.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-12,161.00,gross_valid_pos_sales_excluding_cancellations,161.00,0.00,161.00,161.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-13,206.50,gross_valid_pos_sales_excluding_cancellations,206.50,0.00,206.50,206.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-14,54.50,gross_valid_pos_sales_excluding_cancellations,54.50,0.00,54.50,54.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-15,195.00,gross_valid_pos_sales_excluding_cancellations,195.00,0.00,195.00,195.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-16,138.50,gross_valid_pos_sales_excluding_cancellations,138.50,0.00,138.50,138.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-17,231.50,gross_valid_pos_sales_excluding_cancellations,231.50,0.00,231.50,72.00,,159.50,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,review_mdb_journal_difference,ManagementPro-recorded sales only; not confirmed complete store revenue. Authoritative MDB differs from journal audit by 159.50 MXN.
2019-12-18,,unresolved_journal_candidate,,,,159.50,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120191218.jrn,review_possible_date_shift_duplicate,ManagementPro-recorded sales only; not confirmed complete store revenue. Candidate amount is preserved in journal_sales_mxn but intentionally excluded from amount_mxn pending date/duplicate review. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2019-12-19,160.00,gross_valid_pos_sales_excluding_cancellations,160.00,0.00,160.00,160.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-20,88.00,gross_valid_pos_sales_excluding_cancellations,88.00,0.00,88.00,88.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-21,13.00,gross_valid_pos_sales_excluding_cancellations,13.00,0.00,13.00,13.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-22,25.50,gross_valid_pos_sales_excluding_cancellations,25.50,0.00,25.50,25.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-23,260.00,gross_valid_pos_sales_excluding_cancellations,260.00,0.00,260.00,260.00,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-28,31.00,gross_valid_pos_sales_excluding_cancellations,31.00,0.00,31.00,,,,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_only,ManagementPro-recorded sales only; not confirmed complete store revenue.
2019-12-29,31.00,completed_journal_sales_cut_reconciled,,,,31.00,,,journal_completed_sales,mpro-pos-20260820T172538Z-1-001.zip::mpro-pos/JOURNAL/00010120191229.jrn,adjudicated_journal_only_cut_match,ManagementPro-recorded sales only; not confirmed complete store revenue. No corresponding valid Venta rows in the canonical MDB; retained from the journal audit.
2019-12-30,155.50,gross_valid_pos_sales_excluding_cancellations,155.50,0.00,155.50,155.50,,0.00,mdb_valid_pos_sales,megamanagepro-20260820T172552Z-1-001.zip::megamanagepro/DbPos.mdb,verified_mdb_journal_match,ManagementPro-recorded sales only; not confirmed complete store revenue.
